Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model;Detected
k;nn.c;177;1.24978303909;0-2;Zero bit-flip;0
k;nn.c;177;1.47812891006;0-2;Zero bit-flip;0
k;nn.c;177;1.89114308357;0-2;Zero bit-flip;0
k;nn.c;177;1.88422107697;0-2;Zero bit-flip;0
k;nn.c;177;0.957372903824;0-2;Zero bit-flip;0
k;nn.c;177;1.10908007622;0-2;Zero bit-flip;0
k;nn.c;177;0.801424980164;0-2;Zero bit-flip;0
k;nn.c;177;1.10308599472;0-2;Zero bit-flip;0
k;nn.c;177;1.0022521019;0-2;Zero bit-flip;0
k;nn.c;177;1.32523202896;0-2;Zero bit-flip;0
k;nn.c;177;1.99750709534;0-2;Zero bit-flip;0
k;nn.c;177;0.824951887131;0-2;Zero bit-flip;0
k;nn.c;177;1.36266994476;0-2;Zero bit-flip;0
k;nn.c;177;1.06560111046;0-2;Zero bit-flip;0
data1;nn.c;180;1.88764309883;0-2;Zero bit-flip;0
k;nn.c;177;1.33721208572;0-2;Zero bit-flip;0
k;nn.c;177;1.36417603493;0-2;Zero bit-flip;0
data1;nn.c;180;2.31431603432;0-2;Zero bit-flip;0
k;nn.c;177;1.58674001694;0-2;Zero bit-flip;0
k;nn.c;177;1.37216591835;0-2;Zero bit-flip;0
k;nn.c;177;2.21413803101;0-2;Zero bit-flip;0
k;nn.c;177;1.3335340023;0-2;Zero bit-flip;0
k;nn.c;177;1.86936998367;0-2;Zero bit-flip;0
k;nn.c;177;1.1493461132;0-2;Zero bit-flip;0
k;nn.c;177;1.60325407982;0-2;Zero bit-flip;0
k;nn.c;177;0.861386060715;0-2;Zero bit-flip;0
k;nn.c;177;0.662436962128;0-2;Zero bit-flip;0
k;nn.c;177;1.58399295807;0-2;Zero bit-flip;0
k;nn.c;177;1.33562994003;0-2;Zero bit-flip;0
k;nn.c;177;1.0427210331;0-2;Zero bit-flip;0
k;nn.c;177;1.37557411194;0-2;Zero bit-flip;0
k;nn.c;177;1.273416996;0-2;Zero bit-flip;0
k;nn.c;177;0.854553937912;0-2;Zero bit-flip;0
k;nn.c;177;1.02916407585;0-2;Zero bit-flip;0
k;nn.c;177;2.31111502647;0-2;Zero bit-flip;0
k;nn.c;177;2.11893391609;0-2;Zero bit-flip;0
k;nn.c;177;1.25714588165;0-2;Zero bit-flip;0
k;nn.c;177;1.29885101318;0-2;Zero bit-flip;0
k;nn.c;177;0.619858980179;0-2;Zero bit-flip;0
k;nn.c;177;1.17038989067;0-2;Zero bit-flip;0
k;nn.c;177;0.706981897354;0-2;Zero bit-flip;0
k;nn.c;177;1.73902106285;0-2;Zero bit-flip;0
k;nn.c;177;0.488971948624;0-2;Zero bit-flip;0
k;nn.c;177;1.83231091499;0-2;Zero bit-flip;0
k;nn.c;177;0.453457117081;0-2;Zero bit-flip;0
k;nn.c;177;1.17253398895;0-2;Zero bit-flip;0
k;nn.c;177;1.75949501991;0-2;Zero bit-flip;0
k;nn.c;177;1.56241893768;0-2;Zero bit-flip;0
k;nn.c;177;0.593090057373;0-2;Zero bit-flip;0
k;nn.c;177;1.77832698822;0-2;Zero bit-flip;0
k;nn.c;177;1.23057293892;0-2;Zero bit-flip;0
k;nn.c;177;0.688915967941;0-2;Zero bit-flip;0
k;nn.c;177;0.786331892014;0-2;Zero bit-flip;0
k;nn.c;177;1.0735309124;0-2;Zero bit-flip;0
k;nn.c;177;1.10365796089;0-2;Zero bit-flip;0
k;nn.c;177;1.48363399506;0-2;Zero bit-flip;0
k;nn.c;177;0.730705976486;0-2;Zero bit-flip;0
k;nn.c;177;0.739721059799;0-2;Zero bit-flip;0
k;nn.c;177;1.12499499321;0-2;Zero bit-flip;0
k;nn.c;177;0.979485988617;0-2;Zero bit-flip;0
k;nn.c;177;1.328373909;0-2;Zero bit-flip;0
k;nn.c;177;0.615053892136;0-2;Zero bit-flip;0
k;nn.c;177;1.59366703033;0-2;Zero bit-flip;0
k;nn.c;177;0.649178028107;0-2;Zero bit-flip;0
k;nn.c;177;0.710481882095;0-2;Zero bit-flip;0
data1;nn.c;180;1.81167888641;0-2;Zero bit-flip;0
k;nn.c;177;1.62214398384;0-2;Zero bit-flip;0
k;nn.c;177;1.32771110535;0-2;Zero bit-flip;0
k;nn.c;177;1.44145488739;0-2;Zero bit-flip;0
k;nn.c;177;1.088545084;0-2;Zero bit-flip;0
k;nn.c;177;0.672316074371;0-2;Zero bit-flip;0
k;nn.c;177;1.19307494164;0-2;Zero bit-flip;0
k;nn.c;177;1.71945905685;0-2;Zero bit-flip;0
k;nn.c;177;1.26411104202;0-2;Zero bit-flip;0
k;nn.c;177;0.948111057281;0-2;Zero bit-flip;0
k;nn.c;177;1.13897705078;0-2;Zero bit-flip;0
k;nn.c;177;2.46202301979;0-2;Zero bit-flip;0
k;nn.c;177;1.04960298538;0-2;Zero bit-flip;0
k;nn.c;177;1.41062188148;0-2;Zero bit-flip;0
k;nn.c;177;1.49382209778;0-2;Zero bit-flip;0
k;nn.c;177;1.48725104332;0-2;Zero bit-flip;0
target_lat;nn.c;178;1.20465993881;0-2;Zero bit-flip;1
k;nn.c;28;1.26787996292;0-2;Zero bit-flip;1
neighbors;nn.c;34;1.3102478981;0-2;Zero bit-flip;1
k;nn.c;28;1.05114388466;0-2;Zero bit-flip;1
target_long;nn.c;178;1.75415611267;0-2;Zero bit-flip;1
target_long;nn.c;178;1.3478500843;0-2;Zero bit-flip;1
target_long;nn.c;178;1.94602608681;0-2;Zero bit-flip;1
target_long;nn.c;178;2.37079501152;0-2;Zero bit-flip;1
neighbors;nn.c;34;0.697190999985;0-2;Zero bit-flip;1
target_long;nn.c;178;0.789748907089;0-2;Zero bit-flip;1
target_long;nn.c;178;2.35847401619;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.57216095924;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.928937911987;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.568305969238;0-2;Zero bit-flip;1
target_long;nn.c;178;2.06383991241;0-2;Zero bit-flip;1
k;nn.c;28;0.981110095978;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.03031396866;0-2;Zero bit-flip;1
k;nn.c;28;1.76606607437;0-2;Zero bit-flip;1
target_long;nn.c;178;1.18710708618;0-2;Zero bit-flip;1
target_long;nn.c;178;1.12763595581;0-2;Zero bit-flip;1
target_long;nn.c;178;1.09592008591;0-2;Zero bit-flip;1
k;nn.c;28;1.18500494957;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.4090089798;0-2;Zero bit-flip;1
target_long;nn.c;178;1.87843704224;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.06208610535;0-2;Zero bit-flip;1
target_long;nn.c;178;1.10350489616;0-2;Zero bit-flip;1
target_lat;nn.c;28;1.91560292244;0-2;Zero bit-flip;1
k;nn.c;28;0.872929096222;0-2;Zero bit-flip;1
target_long;nn.c;178;0.855091094971;0-2;Zero bit-flip;1
k;nn.c;28;0.484488964081;0-2;Zero bit-flip;1
target_long;nn.c;178;2.19763708115;0-2;Zero bit-flip;1
k;nn.c;28;1.75413608551;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.441087961197;0-2;Zero bit-flip;1
k;nn.c;28;0.715135097504;0-2;Zero bit-flip;1
target_long;nn.c;178;1.01822710037;0-2;Zero bit-flip;1
k;nn.c;28;1.56662106514;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.471674919128;0-2;Zero bit-flip;1
k;nn.c;28;1.65306806564;0-2;Zero bit-flip;1
target_long;nn.c;178;0.647023916245;0-2;Zero bit-flip;1
k;nn.c;28;0.642421960831;0-2;Zero bit-flip;1
target_long;nn.c;178;1.27433490753;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.19568896294;0-2;Zero bit-flip;1
k;nn.c;28;0.407356977463;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.42391991615;0-2;Zero bit-flip;1
z;nn.c;64;0.743674993515;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.20536088943;0-2;Zero bit-flip;1
target_long;nn.c;178;1.26229810715;0-2;Zero bit-flip;1
target_long;nn.c;178;1.48575901985;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.61179304123;0-2;Zero bit-flip;1
target_long;nn.c;178;1.04657006264;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.40792798996;0-2;Zero bit-flip;1
k;nn.c;28;1.31179690361;0-2;Zero bit-flip;1
target_long;nn.c;178;0.639944076538;0-2;Zero bit-flip;1
target_long;nn.c;178;1.03521203995;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.25081205368;0-2;Zero bit-flip;1
target_long;nn.c;178;0.706724882126;0-2;Zero bit-flip;1
z;nn.c;64;1.23978805542;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.39080905914;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.506936073303;0-2;Zero bit-flip;1
target_long;nn.c;178;1.45258402824;0-2;Zero bit-flip;1
k;nn.c;28;0.614784955978;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.14937591553;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.14721703529;0-2;Zero bit-flip;1
target_long;nn.c;178;0.713766098022;0-2;Zero bit-flip;1
target_long;nn.c;178;0.715151071548;0-2;Zero bit-flip;1
target_long;nn.c;178;0.965493917465;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.727318048477;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.45230388641;0-2;Zero bit-flip;1
target_long;nn.c;178;1.4551460743;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.54089307785;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.714622020721;0-2;Zero bit-flip;1
target_lat;nn.c;178;2.0428249836;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.05002307892;0-2;Zero bit-flip;1
k;nn.c;28;1.83180403709;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.963995933533;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.13532996178;0-2;Zero bit-flip;1
k;nn.c;28;2.07661390305;0-2;Zero bit-flip;1
target_long;nn.c;178;1.41727900505;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.22591996193;0-2;Zero bit-flip;1
k;nn.c;28;0.784832954407;0-2;Zero bit-flip;1
target_long;nn.c;178;0.921000003815;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.83176589012;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.32949090004;0-2;Zero bit-flip;1
target_long;nn.c;178;0.779814958572;0-2;Zero bit-flip;1
target_long;nn.c;178;1.25603103638;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.44838809967;0-2;Zero bit-flip;1
target_long;nn.c;178;1.66464996338;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.75514793396;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.54422998428;0-2;Zero bit-flip;1
z;nn.c;64;1.37231397629;0-2;Zero bit-flip;1
target_long;nn.c;178;2.33331489563;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.73857998848;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.94714689255;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.697648048401;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.29011797905;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.92741703987;0-2;Zero bit-flip;1
target_long;nn.c;178;1.53852105141;0-2;Zero bit-flip;1
target_long;nn.c;178;1.61096096039;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.09949588776;0-2;Zero bit-flip;1
z;nn.c;64;1.40665888786;0-2;Zero bit-flip;1
k;nn.c;28;1.65818691254;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.14204788208;0-2;Zero bit-flip;1
z;nn.c;64;1.44607305527;0-2;Zero bit-flip;1
target_long;nn.c;178;2.29138088226;0-2;Zero bit-flip;1
k;nn.c;28;0.834187030792;0-2;Zero bit-flip;1
target_long;nn.c;178;1.46556591988;0-2;Zero bit-flip;1
k;nn.c;28;0.927758932114;0-2;Zero bit-flip;1
target_long;nn.c;178;0.766936063766;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.34076404572;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.55652093887;0-2;Zero bit-flip;1
target_long;nn.c;178;1.1728310585;0-2;Zero bit-flip;1
target_long;nn.c;178;1.1319038868;0-2;Zero bit-flip;1
z;nn.c;64;2.06267690659;0-2;Zero bit-flip;1
target_long;nn.c;178;1.01754999161;0-2;Zero bit-flip;1
target_long;nn.c;178;0.871094942093;0-2;Zero bit-flip;1
target_long;nn.c;178;1.52242803574;0-2;Zero bit-flip;1
z;nn.c;64;1.20441508293;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.31997203827;0-2;Zero bit-flip;1
target_long;nn.c;178;0.784684896469;0-2;Zero bit-flip;1
k;nn.c;28;0.491086006165;0-2;Zero bit-flip;1
z;nn.c;64;1.15461206436;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.789659976959;0-2;Zero bit-flip;1
k;nn.c;28;1.17924308777;0-2;Zero bit-flip;1
k;nn.c;28;0.874861955643;0-2;Zero bit-flip;1
target_long;nn.c;178;1.75563907623;0-2;Zero bit-flip;1
target_long;nn.c;178;1.12856793404;0-2;Zero bit-flip;1
target_long;nn.c;178;0.573848009109;0-2;Zero bit-flip;1
z;nn.c;64;0.706993103027;0-2;Zero bit-flip;1
neighbors;nn.c;34;0.838475942612;0-2;Zero bit-flip;1
k;nn.c;28;1.36304402351;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.02822589874;0-2;Zero bit-flip;1
target_long;nn.c;178;1.96726894379;0-2;Zero bit-flip;1
target_long;nn.c;178;0.477761983871;0-2;Zero bit-flip;1
k;nn.c;28;1.31484889984;0-2;Zero bit-flip;1
target_long;nn.c;178;0.543771028519;0-2;Zero bit-flip;1
k;nn.c;28;0.881596088409;0-2;Zero bit-flip;1
k;nn.c;28;1.46742200851;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.06177210808;0-2;Zero bit-flip;1
z;nn.c;64;1.27010393143;0-2;Zero bit-flip;1
target_long;nn.c;178;1.23134303093;0-2;Zero bit-flip;1
target_long;nn.c;178;1.05257201195;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.790431976318;0-2;Zero bit-flip;1
k;nn.c;28;1.42797803879;0-2;Zero bit-flip;1
target_long;nn.c;178;1.7561841011;0-2;Zero bit-flip;1
target_lat;nn.c;28;0.832566022873;0-2;Zero bit-flip;1
target_long;nn.c;178;1.59395003319;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.948468923569;0-2;Zero bit-flip;1
target_lat;nn.c;28;1.27804303169;0-2;Zero bit-flip;1
z;nn.c;64;1.63035106659;0-2;Zero bit-flip;1
k;nn.c;28;1.02876496315;0-2;Zero bit-flip;1
k;nn.c;28;1.17865395546;0-2;Zero bit-flip;1
target_long;nn.c;178;1.03464794159;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.37442708015;0-2;Zero bit-flip;1
k;nn.c;28;1.16195201874;0-2;Zero bit-flip;1
neighbors;nn.c;34;1.71853804588;0-2;Zero bit-flip;1
target_long;nn.c;178;0.561563968658;0-2;Zero bit-flip;1
k;nn.c;28;1.46547102928;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.23520708084;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.913863897324;0-2;Zero bit-flip;1
z;nn.c;64;1.00801491737;0-2;Zero bit-flip;1
k;nn.c;28;1.11073994637;0-2;Zero bit-flip;1
target_long;nn.c;178;1.36772608757;0-2;Zero bit-flip;1
target_long;nn.c;178;0.829720020294;0-2;Zero bit-flip;1
target_long;nn.c;178;1.3600320816;0-2;Zero bit-flip;1
target_long;nn.c;178;1.28229904175;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.43289089203;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.52074790001;0-2;Zero bit-flip;1
target_long;nn.c;178;0.34459400177;0-2;Zero bit-flip;1
target_long;nn.c;178;1.70326304436;0-2;Zero bit-flip;1
target_long;nn.c;178;1.018034935;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.905771017075;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.17780804634;0-2;Zero bit-flip;1
neighbors;nn.c;34;0.782320976257;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.35686707497;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.857454061508;0-2;Zero bit-flip;1
target_long;nn.c;178;1.09064102173;0-2;Zero bit-flip;1
k;nn.c;28;1.07517790794;0-2;Zero bit-flip;1
neighbors;nn.c;34;0.678072929382;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.30940294266;0-2;Zero bit-flip;1
target_long;nn.c;178;1.8913769722;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.608649015427;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.14666604996;0-2;Zero bit-flip;1
k;nn.c;28;0.515705108643;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.37043499947;0-2;Zero bit-flip;1
target_long;nn.c;178;1.17714595795;0-2;Zero bit-flip;1
fp;nn.c;32;0.478715896606;0-2;Zero bit-flip;1
k;nn.c;28;1.33059811592;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.51171898842;0-2;Zero bit-flip;1
target_long;nn.c;178;1.46951508522;0-2;Zero bit-flip;1
k;nn.c;28;1.46393299103;0-2;Zero bit-flip;1
z;nn.c;64;1.02346992493;0-2;Zero bit-flip;1
z;nn.c;64;2.45253896713;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.27773404121;0-2;Zero bit-flip;1
z;nn.c;64;1.09185290337;0-2;Zero bit-flip;1
target_long;nn.c;178;1.5803399086;0-2;Zero bit-flip;1
k;nn.c;28;1.89372611046;0-2;Zero bit-flip;1
z;nn.c;64;0.678471088409;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.40576505661;0-2;Zero bit-flip;1
target_lat;nn.c;178;2.30212903023;0-2;Zero bit-flip;1
target_long;nn.c;178;1.60245203972;0-2;Zero bit-flip;1
z;nn.c;64;1.50821208954;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.25361895561;0-2;Zero bit-flip;1
z;nn.c;64;1.37740206718;0-2;Zero bit-flip;1
target_long;nn.c;178;1.14852404594;0-2;Zero bit-flip;1
k;nn.c;28;0.751140117645;0-2;Zero bit-flip;1
target_long;nn.c;178;0.627383947372;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.914747953415;0-2;Zero bit-flip;1
k;nn.c;28;1.15642595291;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.897388935089;0-2;Zero bit-flip;1
z;nn.c;64;1.33886194229;0-2;Zero bit-flip;1
target_long;nn.c;178;1.50477194786;0-2;Zero bit-flip;1
target_long;nn.c;178;0.968599081039;0-2;Zero bit-flip;1
target_long;nn.c;178;0.718739032745;0-2;Zero bit-flip;1
target_long;nn.c;178;1.13024497032;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.36051893234;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.19405508041;0-2;Zero bit-flip;1
target_lat;nn.c;178;2.4269349575;0-2;Zero bit-flip;1
target_long;nn.c;178;1.39712810516;0-2;Zero bit-flip;1
target_long;nn.c;178;1.19214701653;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.930577993393;0-2;Zero bit-flip;1
target_long;nn.c;178;1.73600888252;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.957974910736;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.15342092514;0-2;Zero bit-flip;1
k;nn.c;28;0.756711959839;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.06476402283;0-2;Zero bit-flip;1
target_long;nn.c;178;1.14722895622;0-2;Zero bit-flip;1
target_long;nn.c;178;0.996536970139;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.809173107147;0-2;Zero bit-flip;1
z;nn.c;64;1.79382705688;0-2;Zero bit-flip;1
target_long;nn.c;178;1.41495394707;0-2;Zero bit-flip;1
target_long;nn.c;178;1.26576495171;0-2;Zero bit-flip;1
neighbors;nn.c;34;1.23453903198;0-2;Zero bit-flip;1
target_long;nn.c;178;1.01515889168;0-2;Zero bit-flip;1
target_long;nn.c;178;1.16306805611;0-2;Zero bit-flip;1
k;nn.c;28;1.44351506233;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.34238505363;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.956267118454;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.294080019;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.544492959976;0-2;Zero bit-flip;1
k;nn.c;28;1.4566719532;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.877093076706;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.36163401604;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.75160908699;0-2;Zero bit-flip;1
target_lat;nn.c;178;2.21347999573;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.25589299202;0-2;Zero bit-flip;1
target_long;nn.c;178;0.755764007568;0-2;Zero bit-flip;1
k;nn.c;28;0.424149990082;0-2;Zero bit-flip;1
target_long;nn.c;178;0.818489074707;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.10866999626;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.323532104492;0-2;Zero bit-flip;1
target_long;nn.c;178;1.51015806198;0-2;Zero bit-flip;1
k;nn.c;28;1.50751709938;0-2;Zero bit-flip;1
target_long;nn.c;178;0.651412963867;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.79518008232;0-2;Zero bit-flip;1
k;nn.c;28;1.00707101822;0-2;Zero bit-flip;1
target_long;nn.c;178;0.665270090103;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.975333929062;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.727298021317;0-2;Zero bit-flip;1
z;nn.c;64;1.76572394371;0-2;Zero bit-flip;1
neighbors;nn.c;34;0.563580036163;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.38326501846;0-2;Zero bit-flip;1
target_long;nn.c;178;0.972759008408;0-2;Zero bit-flip;1
neighbors;nn.c;34;0.727313041687;0-2;Zero bit-flip;1
k;nn.c;28;0.878460884094;0-2;Zero bit-flip;1
target_long;nn.c;178;1.47743391991;0-2;Zero bit-flip;1
target_long;nn.c;178;0.772849082947;0-2;Zero bit-flip;1
target_long;nn.c;178;0.638914108276;0-2;Zero bit-flip;1
target_long;nn.c;178;0.671941041946;0-2;Zero bit-flip;1
target_long;nn.c;178;2.00557398796;0-2;Zero bit-flip;1
z;nn.c;64;1.52590990067;0-2;Zero bit-flip;1
target_long;nn.c;178;1.30499505997;0-2;Zero bit-flip;1
target_long;nn.c;178;1.26902389526;0-2;Zero bit-flip;1
z;nn.c;64;1.20965909958;0-2;Zero bit-flip;1
k;nn.c;28;1.97359108925;0-2;Zero bit-flip;1
target_lat;nn.c;178;2.30039191246;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.959578990936;0-2;Zero bit-flip;1
k;nn.c;28;0.58860206604;0-2;Zero bit-flip;1
target_long;nn.c;178;0.857801914215;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.464674949646;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.24959206581;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.31121611595;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.468888044357;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.53455710411;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.05781388283;0-2;Zero bit-flip;1
k;nn.c;28;0.857080936432;0-2;Zero bit-flip;1
target_lat;nn.c;178;2.07451510429;0-2;Zero bit-flip;1
target_long;nn.c;178;0.501127958298;0-2;Zero bit-flip;1
k;nn.c;28;1.00637698174;0-2;Zero bit-flip;1
target_long;nn.c;178;2.26766204834;0-2;Zero bit-flip;1
target_long;nn.c;178;0.679478883743;0-2;Zero bit-flip;1
target_long;nn.c;178;1.15582489967;0-2;Zero bit-flip;1
target_long;nn.c;178;1.43109297752;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.719654083252;0-2;Zero bit-flip;1
neighbors;nn.c;34;1.1917090416;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.00498008728;0-2;Zero bit-flip;1
k;nn.c;28;0.858146905899;0-2;Zero bit-flip;1
z;nn.c;64;1.62198805809;0-2;Zero bit-flip;1
k;nn.c;28;0.953278064728;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.969001054764;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.969263076782;0-2;Zero bit-flip;1
target_long;nn.c;178;1.16023302078;0-2;Zero bit-flip;1
target_long;nn.c;178;1.3030269146;0-2;Zero bit-flip;1
target_long;nn.c;178;1.37040996552;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.06578588486;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.44390797615;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.416654109955;0-2;Zero bit-flip;1
fp;nn.c;32;2.27024006844;0-2;Zero bit-flip;1
target_long;nn.c;178;1.47406792641;0-2;Zero bit-flip;1
target_long;nn.c;178;0.83117389679;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.03878998756;0-2;Zero bit-flip;1
target_long;nn.c;178;1.68578696251;0-2;Zero bit-flip;1
target_long;nn.c;178;1.80890798569;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.92622089386;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.628324985504;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.606595039368;0-2;Zero bit-flip;1
target_long;nn.c;178;1.96565198898;0-2;Zero bit-flip;1
target_long;nn.c;178;0.966998100281;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.616816997528;0-2;Zero bit-flip;1
k;nn.c;28;0.408468961716;0-2;Zero bit-flip;1
k;nn.c;28;1.19250798225;0-2;Zero bit-flip;1
neighbors;nn.c;34;0.964071989059;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.539194107056;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.509027957916;0-2;Zero bit-flip;1
k;nn.c;28;1.27932596207;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.58402991295;0-2;Zero bit-flip;1
target_long;nn.c;178;1.16438102722;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.1859960556;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.34168696404;0-2;Zero bit-flip;1
neighbors;nn.c;34;0.75841999054;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.852766990662;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.67840194702;0-2;Zero bit-flip;1
target_long;nn.c;178;0.767375946045;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.7800450325;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.62753200531;0-2;Zero bit-flip;1
target_long;nn.c;178;1.5882370472;0-2;Zero bit-flip;1
k;nn.c;28;1.5785150528;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.34951090813;0-2;Zero bit-flip;1
neighbors;nn.c;34;1.40767407417;0-2;Zero bit-flip;1
k;nn.c;28;1.12624192238;0-2;Zero bit-flip;1
target_long;nn.c;178;1.73500299454;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.63480091095;0-2;Zero bit-flip;1
k;nn.c;28;0.850790023804;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.62254095078;0-2;Zero bit-flip;1
target_lat;nn.c;178;1.05855703354;0-2;Zero bit-flip;1
target_lat;nn.c;178;0.822832107544;0-2;Zero bit-flip;1
k;nn.c;28;1.29025197029;0-2;Zero bit-flip;1
k;nn.c;28;0.984112024307;0-2;Zero bit-flip;1
